[train: 1, 72 / 312] FPS: 6.1 (6.9)  ,  DataTime: 4.717 (0.063)  ,  ForwardTime: 0.456  ,  TotalTime: 5.235  ,  Loss/total: 2.08973  ,  Loss/giou: 0.89120  ,  Loss/l1: 0.15393  ,  Loss/location: 1.55287  ,  Loss/distill_logits: -2.01520  ,  IoU: 0.27729  ,  IoU_teacher: 0.74349
[train: 1, 76 / 312] FPS: 6.1 (6.6)  ,  DataTime: 4.699 (0.063)  ,  ForwardTime: 0.455  ,  TotalTime: 5.217  ,  Loss/total: 2.04148  ,  Loss/giou: 0.88196  ,  Loss/l1: 0.15169  ,  Loss/location: 1.53386  ,  Loss/distill_logits: -2.01474  ,  IoU: 0.28329  ,  IoU_teacher: 0.74375
[train: 1, 80 / 312] FPS: 6.1 (6.1)  ,  DataTime: 4.703 (0.062)  ,  ForwardTime: 0.455  ,  TotalTime: 5.220  ,  Loss/total: 1.97887  ,  Loss/giou: 0.87061  ,  Loss/l1: 0.14866  ,  Loss/location: 1.50942  ,  Loss/distill_logits: -2.01505  ,  IoU: 0.29072  ,  IoU_teacher: 0.74529
[train: 1, 84 / 312] FPS: 6.1 (6.6)  ,  DataTime: 4.688 (0.062)  ,  ForwardTime: 0.454  ,  TotalTime: 5.204  ,  Loss/total: 1.94345  ,  Loss/giou: 0.86488  ,  Loss/l1: 0.14713  ,  Loss/location: 1.49491  ,  Loss/distill_logits: -2.01687  ,  IoU: 0.29510  ,  IoU_teacher: 0.74620
[train: 1, 88 / 312] FPS: 6.2 (6.7)  ,  DataTime: 4.672 (0.062)  ,  ForwardTime: 0.454  ,  TotalTime: 5.188  ,  Loss/total: 1.90620  ,  Loss/giou: 0.85899  ,  Loss/l1: 0.14540  ,  Loss/location: 1.47837  ,  Loss/distill_logits: -2.01713  ,  IoU: 0.29871  ,  IoU_teacher: 0.74593
[train: 1, 92 / 312] FPS: 6.2 (6.9)  ,  DataTime: 4.663 (0.062)  ,  ForwardTime: 0.453  ,  TotalTime: 5.178  ,  Loss/total: 1.86580  ,  Loss/giou: 0.85115  ,  Loss/l1: 0.14319  ,  Loss/location: 1.46433  ,  Loss/distill_logits: -2.01676  ,  IoU: 0.30374  ,  IoU_teacher: 0.74532
[train: 1, 96 / 312] FPS: 6.2 (7.6)  ,  DataTime: 4.650 (0.062)  ,  ForwardTime: 0.453  ,  TotalTime: 5.165  ,  Loss/total: 1.82954  ,  Loss/giou: 0.84431  ,  Loss/l1: 0.14140  ,  Loss/location: 1.45153  ,  Loss/distill_logits: -2.01760  ,  IoU: 0.30788  ,  IoU_teacher: 0.74560
[train: 1, 100 / 312] FPS: 6.2 (6.4)  ,  DataTime: 4.646 (0.062)  ,  ForwardTime: 0.453  ,  TotalTime: 5.160  ,  Loss/total: 1.79317  ,  Loss/giou: 0.83736  ,  Loss/l1: 0.13944  ,  Loss/location: 1.43918  ,  Loss/distill_logits: -2.01794  ,  IoU: 0.31235  ,  IoU_teacher: 0.74465
[train: 1, 104 / 312] FPS: 6.2 (6.8)  ,  DataTime: 4.633 (0.062)  ,  ForwardTime: 0.452  ,  TotalTime: 5.147  ,  Loss/total: 1.75716  ,  Loss/giou: 0.83138  ,  Loss/l1: 0.13781  ,  Loss/location: 1.42333  ,  Loss/distill_logits: -2.01799  ,  IoU: 0.31650  ,  IoU_teacher: 0.74503
[train: 1, 108 / 312] FPS: 6.2 (5.7)  ,  DataTime: 4.635 (0.062)  ,  ForwardTime: 0.452  ,  TotalTime: 5.149  ,  Loss/total: 1.72737  ,  Loss/giou: 0.82640  ,  Loss/l1: 0.13638  ,  Loss/location: 1.41028  ,  Loss/distill_logits: -2.01761  ,  IoU: 0.32019  ,  IoU_teacher: 0.74612
[train: 1, 112 / 312] FPS: 6.2 (6.9)  ,  DataTime: 4.627 (0.062)  ,  ForwardTime: 0.452  ,  TotalTime: 5.141  ,  Loss/total: 1.69547  ,  Loss/giou: 0.82039  ,  Loss/l1: 0.13472  ,  Loss/location: 1.39876  ,  Loss/distill_logits: -2.01766  ,  IoU: 0.32440  ,  IoU_teacher: 0.74604
[train: 1, 116 / 312] FPS: 6.2 (6.2)  ,  DataTime: 4.623 (0.062)  ,  ForwardTime: 0.452  ,  TotalTime: 5.137  ,  Loss/total: 1.66496  ,  Loss/giou: 0.81463  ,  Loss/l1: 0.13310  ,  Loss/location: 1.38805  ,  Loss/distill_logits: -2.01782  ,  IoU: 0.32876  ,  IoU_teacher: 0.74598
[train: 1, 120 / 312] FPS: 6.2 (6.8)  ,  DataTime: 4.614 (0.062)  ,  ForwardTime: 0.452  ,  TotalTime: 5.128  ,  Loss/total: 1.63231  ,  Loss/giou: 0.80870  ,  Loss/l1: 0.13146  ,  Loss/location: 1.37673  ,  Loss/distill_logits: -2.01913  ,  IoU: 0.33268  ,  IoU_teacher: 0.74556
[train: 1, 124 / 312] FPS: 6.2 (6.1)  ,  DataTime: 4.616 (0.062)  ,  ForwardTime: 0.451  ,  TotalTime: 5.130  ,  Loss/total: 1.60657  ,  Loss/giou: 0.80448  ,  Loss/l1: 0.13015  ,  Loss/location: 1.36635  ,  Loss/distill_logits: -2.01949  ,  IoU: 0.33554  ,  IoU_teacher: 0.74560
[train: 1, 128 / 312] FPS: 6.2 (7.0)  ,  DataTime: 4.608 (0.062)  ,  ForwardTime: 0.451  ,  TotalTime: 5.121  ,  Loss/total: 1.57644  ,  Loss/giou: 0.79870  ,  Loss/l1: 0.12876  ,  Loss/location: 1.35437  ,  Loss/distill_logits: -2.01914  ,  IoU: 0.33976  ,  IoU_teacher: 0.74586
[train: 1, 132 / 312] FPS: 6.3 (6.1)  ,  DataTime: 4.604 (0.062)  ,  ForwardTime: 0.451  ,  TotalTime: 5.117  ,  Loss/total: 1.55236  ,  Loss/giou: 0.79396  ,  Loss/l1: 0.12755  ,  Loss/location: 1.34668  ,  Loss/distill_logits: -2.01998  ,  IoU: 0.34322  ,  IoU_teacher: 0.74499
[train: 1, 136 / 312] FPS: 6.3 (6.6)  ,  DataTime: 4.593 (0.062)  ,  ForwardTime: 0.451  ,  TotalTime: 5.106  ,  Loss/total: 1.53379  ,  Loss/giou: 0.79053  ,  Loss/l1: 0.12648  ,  Loss/location: 1.34029  ,  Loss/distill_logits: -2.01997  ,  IoU: 0.34517  ,  IoU_teacher: 0.74430
[train: 1, 140 / 312] FPS: 6.3 (6.6)  ,  DataTime: 4.588 (0.062)  ,  ForwardTime: 0.451  ,  TotalTime: 5.100  ,  Loss/total: 1.50047  ,  Loss/giou: 0.78371  ,  Loss/l1: 0.12495  ,  Loss/location: 1.32847  ,  Loss/distill_logits: -2.02016  ,  IoU: 0.34993  ,  IoU_teacher: 0.74571
[train: 1, 144 / 312] FPS: 6.3 (6.7)  ,  DataTime: 4.579 (0.062)  ,  ForwardTime: 0.451  ,  TotalTime: 5.091  ,  Loss/total: 1.48918  ,  Loss/giou: 0.78139  ,  Loss/l1: 0.12439  ,  Loss/location: 1.32442  ,  Loss/distill_logits: -2.01995  ,  IoU: 0.35178  ,  IoU_teacher: 0.74568
[train: 1, 148 / 312] FPS: 6.3 (6.7)  ,  DataTime: 4.574 (0.062)  ,  ForwardTime: 0.451  ,  TotalTime: 5.086  ,  Loss/total: 1.47026  ,  Loss/giou: 0.77791  ,  Loss/l1: 0.12347  ,  Loss/location: 1.31629  ,  Loss/distill_logits: -2.01921  ,  IoU: 0.35455  ,  IoU_teacher: 0.74579
[train: 1, 152 / 312] FPS: 6.3 (6.3)  ,  DataTime: 4.577 (0.062)  ,  ForwardTime: 0.451  ,  TotalTime: 5.089  ,  Loss/total: 1.45848  ,  Loss/giou: 0.77595  ,  Loss/l1: 0.12290  ,  Loss/location: 1.31040  ,  Loss/distill_logits: -2.01833  ,  IoU: 0.35634  ,  IoU_teacher: 0.74463
[train: 1, 156 / 312] FPS: 6.3 (6.5)  ,  DataTime: 4.571 (0.062)  ,  ForwardTime: 0.451  ,  TotalTime: 5.084  ,  Loss/total: 1.43754  ,  Loss/giou: 0.77206  ,  Loss/l1: 0.12187  ,  Loss/location: 1.30263  ,  Loss/distill_logits: -2.01858  ,  IoU: 0.35908  ,  IoU_teacher: 0.74415
[train: 1, 160 / 312] FPS: 6.3 (6.9)  ,  DataTime: 4.565 (0.062)  ,  ForwardTime: 0.451  ,  TotalTime: 5.079  ,  Loss/total: 1.41651  ,  Loss/giou: 0.76773  ,  Loss/l1: 0.12091  ,  Loss/location: 1.29563  ,  Loss/distill_logits: -2.01914  ,  IoU: 0.36231  ,  IoU_teacher: 0.74475
[train: 1, 164 / 312] FPS: 6.3 (6.9)  ,  DataTime: 4.559 (0.062)  ,  ForwardTime: 0.451  ,  TotalTime: 5.072  ,  Loss/total: 1.40005  ,  Loss/giou: 0.76455  ,  Loss/l1: 0.11998  ,  Loss/location: 1.28968  ,  Loss/distill_logits: -2.01862  ,  IoU: 0.36448  ,  IoU_teacher: 0.74489
[train: 1, 168 / 312] FPS: 6.3 (6.6)  ,  DataTime: 4.558 (0.062)  ,  ForwardTime: 0.451  ,  TotalTime: 5.071  ,  Loss/total: 1.38702  ,  Loss/giou: 0.76182  ,  Loss/l1: 0.11925  ,  Loss/location: 1.28533  ,  Loss/distill_logits: -2.01820  ,  IoU: 0.36649  ,  IoU_teacher: 0.74437
[train: 1, 172 / 312] FPS: 6.3 (6.5)  ,  DataTime: 4.557 (0.062)  ,  ForwardTime: 0.451  ,  TotalTime: 5.070  ,  Loss/total: 1.36361  ,  Loss/giou: 0.75717  ,  Loss/l1: 0.11816  ,  Loss/location: 1.27631  ,  Loss/distill_logits: -2.01785  ,  IoU: 0.36959  ,  IoU_teacher: 0.74459
[train: 1, 176 / 312] FPS: 6.3 (6.0)  ,  DataTime: 4.555 (0.062)  ,  ForwardTime: 0.451  ,  TotalTime: 5.067  ,  Loss/total: 1.35026  ,  Loss/giou: 0.75462  ,  Loss/l1: 0.11759  ,  Loss/location: 1.27038  ,  Loss/distill_logits: -2.01731  ,  IoU: 0.37144  ,  IoU_teacher: 0.74481
[train: 1, 180 / 312] FPS: 6.3 (7.1)  ,  DataTime: 4.551 (0.062)  ,  ForwardTime: 0.451  ,  TotalTime: 5.063  ,  Loss/total: 1.33290  ,  Loss/giou: 0.75133  ,  Loss/l1: 0.11678  ,  Loss/location: 1.26404  ,  Loss/distill_logits: -2.01766  ,  IoU: 0.37375  ,  IoU_teacher: 0.74502
[train: 1, 184 / 312] FPS: 6.3 (6.4)  ,  DataTime: 4.541 (0.062)  ,  ForwardTime: 0.450  ,  TotalTime: 5.053  ,  Loss/total: 1.31551  ,  Loss/giou: 0.74759  ,  Loss/l1: 0.11581  ,  Loss/location: 1.25898  ,  Loss/distill_logits: -2.01771  ,  IoU: 0.37651  ,  IoU_teacher: 0.74567
